reports,age,income,share,expenditure,dependents,months,majorcards,active,card_yes,owner_yes,selfemp_yes,age_group_Under 25,age_group_25-35,age_group_35-50,age_group_Over 50
-0.3382818177729079,0.20089844079884306,-0.5996576673864142,-0.48981580432205635,-0.5208001500049041,0.8061989520476857,0.9016667431063096,0.47282359515318256,-0.9544803914891151,1,1,0,0,0,1,0
0.405374378297868,-0.7936170053075192,-0.8801817098086341,-0.7196407277954726,-0.680067582792967,0.8061989520476857,-0.7286051404402148,-2.1149536745856055,-0.7957012722591816,0,0,0,0,1,0,0
-0.3382818177729079,0.1022687771751828,-0.8063595933817341,0.6592690750103627,0.12297316332301808,-0.7976870475765938,-0.6531295902760239,0.47282359515318256,-1.1132595107190486,1,1,0,0,1,0,0
0.405374378297868,0.2502132726106732,0.3747942694486653,-0.1853728919464684,-0.05297845891493025,0.8061989520476857,-0.5625589300789947,0.47282359515318256,2.3798811123394885,1,0,0,0,0,1,0
-0.3382818177729079,0.9324021081065358,1.048051971261993,-0.6318216052488614,-0.5419523285154488,0.8061989520476857,-0.6380344802431857,0.47282359515318256,1.5859855161898209,1,1,0,0,0,1,0
-0.3382818177729079,-0.2922498773194583,0.6736261967447564,0.6870656188846009,1.1654771173201397,0.8061989520476857,-0.26065672942223095,0.47282359515318256,-0.001805676109514084,1,0,0,0,1,0,0
-0.3382818177729079,-1.1388208279903302,0.28030196042223327,-0.7231019528891244,-0.680067582792967,0.004255952235545871,-0.6531295902760239,-2.1149536745856055,-0.9544803914891151,0,0,1,1,0,0,0
-0.3382818177729079,-1.0812871863087403,-1.101648059089334,-0.10699860190602008,-0.41115010304244887,-0.7976870475765938,0.13181613143156193,0.47282359515318256,-0.16058479533944758,1,0,0,1,0,0,0
-0.3382818177729079,0.1022687771751828,-0.5110711276741343,-0.7213317079938979,-0.680067582792967,0.004255952235545871,-0.6531295902760239,0.47282359515318256,-1.1132595107190486,0,1,0,0,1,0,0
-0.3382818177729079,0.6693893430112293,1.2606596665714649,2.8083738562434233,4.9527311246316925,2.410084951671965,0.2827672317599438,0.47282359515318256,1.9035437546496878,1,1,0,0,0,1,0
-0.3382818177729079,-1.122383208250811,-0.7902959008472407,-0.45880555258071076,-0.5231827394124495,-0.7976870475765938,-0.6984149203745385,-2.1149536745856055,-0.31936391456938107,1,0,0,1,0,0,0
0.405374378297868,-0.37444093490696306,-0.09766727568349438,0.929904114592573,0.8554373144858752,-0.7976870475765938,-0.6229393702103475,0.47282359515318256,-0.16058479533944758,1,0,0,0,1,0,0
0.405374378297868,-0.8182744212134343,-0.12719612225425453,-0.7223785050582826,-0.680067582792967,0.004255952235545871,-0.23046650935655458,0.47282359515318256,-0.31936391456938107,0,1,0,1,0,0,0
-0.3382818177729079,-1.2045742658383156,-0.5309735702628265,2.115845598329868,1.3511426220594993,0.004255952235545871,-0.6531295902760239,0.47282359515318256,0.4745316815802864,1,1,0,1,0,0,0
-0.3382818177729079,-0.9251238810034904,-0.21578266196653445,0.21436859147176887,0.1377433507968848,-0.7976870475765938,-0.6531295902760239,0.47282359515318256,-0.31936391456938107,1,0,0,1,0,0,0
-0.3382818177729079,0.9488397278460543,0.10383757331537159,1.2124753606504173,1.3091443113194667,4.013970951296244,0.7960009728764422,0.47282359515318256,1.268427277729954,1,1,0,0,0,1,0
-0.3382818177729079,0.9241823119401392,-0.6383404563941099,-0.7208531711663697,-0.680067582792967,0.8061989520476857,-0.13989584915952546,0.47282359515318256,-1.1132595107190486,0,0,0,0,0,1,0
-0.3382818177729079,0.33240433019817767,1.3787750528545049,0.5391027377971472,1.4101248844389682,0.004255952235545871,-0.29084694948790735,0.47282359515318256,1.4272063969598874,1,1,0,0,0,1,0
-0.3382818177729079,-0.6374537000022692,0.07950580374106543,0.5217955554662652,0.5858306793668823,-0.7976870475765938,-0.8040806906044058,0.47282359515318256,1.1096481585000204,1,0,0,0,1,0,0
-0.3382818177729079,-0.5388240363786089,0.7291404282977849,0.39116310768742196,0.8095623440209765,2.410084951671965,-0.41160782975061283,0.47282359515318256,0.9508690392700869,1,1,0,0,1,0,0
-0.3382818177729079,-0.6867685318140994,-0.21578266196653445,0.5880682400304212,0.46259890995570174,-0.7976870475765938,-0.7286051404402148,0.47282359515318256,0.4745316815802864,1,1,0,0,1,0,0
-0.3382818177729079,-0.9744387128153205,-0.46087208850384237,-0.46157981696875217,-0.4829271799676328,-0.7976870475765938,-0.7135100304073766,0.47282359515318256,-0.9544803914891151,1,0,0,1,0,0,0
-0.3382818177729079,-0.32512610309513296,-1.095742289775182,-0.18467504555583075,-0.4451797447641861,0.004255952235545871,-0.7286051404402148,-2.1149536745856055,-0.9544803914891151,1,0,0,0,1,0,0
-0.3382818177729079,-0.3169072932253733,-0.894946133094014,0.41058507212895945,-0.07056583033522083,-0.7976870475765938,0.07143569130020917,0.47282359515318256,0.7920899200401534,1,0,0,0,1,0,0
-0.3382818177729079,0.5050062415395832,-0.4520134345326143,-0.675593948763378,-0.6448497222648782,-0.7976870475765938,-0.6531295902760239,0.47282359515318256,-0.9544803914891151,1,0,0,0,0,1,0
-0.3382818177729079,-0.4977280144365384,-0.9244749796647741,-0.7193588974101143,-0.680067582792967,0.8061989520476857,-0.44179804981628923,0.47282359515318256,-0.7957012722591816,0,0,1,0,1,0,0
-0.3382818177729079,0.2337746665745174,-0.8063595933817341,1.303236609075642,0.49402855475323504,-0.7976870475765938,1.5205662544526752,0.47282359515318256,-0.4781430337993146,1,0,0,0,0,1,0
-0.3382818177729079,0.4474725998579937,-0.06057904439061999,-0.7225176949227281,-0.680067582792967,0.004255952235545871,0.6450498725480603,-2.1149536745856055,-0.9544803914891151,0,0,0,0,0,1,0
-0.3382818177729079,-0.7032071378502548,-0.5996576673864142,-0.2735278114546081,-0.37474400900837945,0.004255952235545871,-0.3814176096849365,-2.1149536745856055,-0.7957012722591816,1,0,0,0,1,0,0
-0.3382818177729079,-0.5388240363786089,2.1465250636942645,0.44232582731602466,1.6896166527401755,-0.7976870475765938,-0.8342709106700821,0.47282359515318256,0.9508690392700869,1,1,0,0,1,0,0
-0.3382818177729079,1.6310285633419168,0.13856349688258546,-0.7228817735280751,-0.680067582792967,0.8061989520476857,-0.6531295902760239,-2.1149536745856055,-1.1132595107190486,0,0,0,0,0,1,0
-0.3382818177729079,-0.8840278590614199,-0.8063595933817341,-0.13489449086691596,-0.3375754084558605,-0.7976870475765938,-0.5625589300789947,0.47282359515318256,0.7920899200401534,1,0,0,1,0,0,0
-0.3382818177729079,-1.2374504916139903,-0.9835326728062941,0.0578745039107352,-0.2940369440607976,-0.7976870475765938,-0.743700250473053,0.47282359515318256,-0.4781430337993146,1,0,0,1,0,0,0
-0.3382818177729079,-0.93334269087325,-0.3338980482495745,-0.5691963332668301,-0.5546613707244699,0.8061989520476857,-0.10970562909384908,0.47282359515318256,0.15697344312041941,1,0,0,1,0,0,0
-0.3382818177729079,-0.7360833636259294,-0.5701288208156543,-0.5074271517161301,-0.5287012007286336,-0.7976870475765938,-0.32103716955358375,0.47282359515318256,-0.7957012722591816,1,0,0,0,1,0,0
0.405374378297868,-0.029237112224151804,-0.21578266196653445,-0.0075055544811769605,-0.055743826668235665,-0.7976870475765938,2.4262728564229668,-2.1149536745856055,-0.31936391456938107,1,0,0,0,1,0,0
-0.3382818177729079,0.11048758704494208,0.847255814580825,4.288496221963375,6.295027769910499,1.6081419518598254,-0.6531295902760239,0.47282359515318256,-0.9544803914891151,1,0,0,0,1,0,0
-0.3382818177729079,0.003639113551522533,-0.10947881431179839,2.505567918386173,2.298046802225345,2.410084951671965,-0.5625589300789947,-2.1149536745856055,-0.636922153029248,1,0,0,0,1,0,0
-0.3382818177729079,1.1296614353538563,-0.9244749796647741,-0.7193588974101143,-0.680067582792967,0.8061989520476857,-0.3361322795864219,-2.1149536745856055,-1.1132595107190486,0,0,0,0,0,1,0
-0.3382818177729079,-1.1881356598021602,-1.101648059089334,-0.44577242838761094,-0.5596224955975093,-0.7976870475765938,-0.5323687100133183,0.47282359515318256,-0.4781430337993146,1,0,0,1,0,0,0
1.1490305743686438,-0.801836801473915,-0.21578266196653445,-0.3200092637763954,-0.3280145490949777,-0.7976870475765938,-0.7135100304073766,-2.1149536745856055,-0.4781430337993146,1,0,0,0,1,0,0
-0.3382818177729079,-0.5963576780601987,-0.6409980525854784,-0.5686354562722649,-0.5779786576277552,1.6081419518598254,-0.29084694948790735,0.47282359515318256,-0.31936391456938107,1,0,0,0,1,0,0
-0.3382818177729079,-0.6703299257779439,-0.3338980482495745,0.2477320535317479,0.11029179316606652,0.004255952235545871,-0.6531295902760239,0.47282359515318256,1.4272063969598874,1,0,0,0,1,0,0
-0.3382818177729079,-1.1059446022146555,-0.39295574139109424,-0.3517546691590062,-0.38787265213444033,-0.7976870475765938,-0.7889855805715675,0.47282359515318256,-1.1132595107190486,1,0,0,1,0,0,0
1.8926867704394197,-0.5799200583206794,0.9063135077223452,-0.7238164131602115,-0.680067582792967,0.8061989520476857,-0.5927491501446711,0.47282359515318256,1.268427277729954,0,1,0,0,1,0,0
-0.3382818177729079,-0.6949873416838589,-0.5110711276741343,-0.7213317079938979,-0.680067582792967,-0.7976870475765938,-0.5625589300789947,-2.1149536745856055,-1.1132595107190486,0,0,1,0,1,0,0
-0.3382818177729079,0.7433615907289746,1.5559481322790647,-0.07918557097484706,0.44457054965780773,0.8061989520476857,1.913039115306468,0.47282359515318256,1.4272063969598874,1,0,1,0,0,1,0
-0.3382818177729079,0.8748674801283092,0.31573657630714524,-0.385924200342322,-0.2959082068647619,-0.7976870475765938,0.3431476718912966,0.47282359515318256,-0.7957012722591816,1,0,0,0,0,1,0
-0.3382818177729079,-1.1388208279903302,1.0244288940053847,-0.7239179131897592,-0.680067582792967,-0.7976870475765938,-0.45689315984912743,0.47282359515318256,-1.1132595107190486,0,0,0,1,0,0,0
-0.3382818177729079,-0.8429318371193494,-0.17207996904180975,1.9242406320463075,1.6809655534337886,-0.7976870475765938,-0.7738904705387294,0.47282359515318256,-1.1132595107190486,1,0,0,1,0,0,0
-0.3382818177729079,-0.24293504550762812,-0.5355800703278651,0.8626897654304191,0.45198467516251667,0.8061989520476857,-0.034230078929658146,0.47282359515318256,1.4272063969598874,1,1,0,0,1,0,0
-0.3382818177729079,-0.5717002621542836,-0.8063595933817341,0.4552945885753219,0.004763522246278779,-0.7976870475765938,-0.6984149203745385,0.47282359515318256,-0.31936391456938107,1,0,0,0,1,0,0
-0.3382818177729079,-0.021018302354392532,-0.06931958297556477,-0.5055339936977306,-0.47372458732072975,0.8061989520476857,1.339424934058617,-2.1149536745856055,-0.7957012722591816,1,0,0,0,1,0,0
-0.3382818177729079,0.40637657791592285,-0.3781913181057143,-0.12196451646591995,-0.20463269646911944,0.8061989520476857,-0.6380344802431857,0.47282359515318256,1.1096481585000204,1,0,0,0,0,1,0
-0.3382818177729079,-0.6538923060384246,-0.6882442070986942,-0.18967210341470211,-0.3379092002871332,-0.7976870475765938,1.339424934058617,0.47282359515318256,0.4745316815802864,1,0,0,0,1,0,0
0.405374378297868,-0.8758090491916602,0.43385196259018505,-0.7233113924121881,-0.680067582792967,0.004255952235545871,-0.7587953605058911,-2.1149536745856055,-0.4781430337993146,0,0,0,1,0,0,0
-0.3382818177729079,-0.8840278590614199,0.22715003659486535,0.2636529491587083,0.39544291872985177,-0.7976870475765938,-0.5625589300789947,0.47282359515318256,0.63331080081022,1,0,0,1,0,0,0
-0.3382818177729079,-0.7853981954377596,-0.28665189373635847,-0.29244142497399406,-0.31822092110486644,-0.7976870475765938,-0.7286051404402148,0.47282359515318256,-1.1132595107190486,1,0,0,0,1,0,0
-0.3382818177729079,-3.226482370123351,-0.18625381539577457,0.3486814576524847,0.27007676315107026,0.004255952235545871,0.5846694324167075,0.47282359515318256,-0.31936391456938107,1,0,0,1,0,0,0
-0.3382818177729079,-0.03745690839054833,-0.48154228110337444,-0.21985662838790407,-0.3063908799761285,0.8061989520476857,-0.743700250473053,0.47282359515318256,1.7447646354197544,1,0,0,0,1,0,0
-0.3382818177729079,-0.0456757182603076,0.3747942694486653,-0.7232340607171263,-0.680067582792967,0.8061989520476857,-0.45689315984912743,0.47282359515318256,-1.1132595107190486,0,0,0,0,1,0,0
0.405374378297868,2.1077382754240626,-0.4283903572760063,-0.41096317825797846,-0.44029211803741397,0.004255952235545871,0.3431476718912966,0.47282359515318256,1.9035437546496878,1,1,0,0,0,0,1
-0.3382818177729079,-1.3442999514040466,-1.013061519377054,0.10902274452138899,-0.2809450867569435,-0.7976870475765938,-0.27575183945506915,0.47282359515318256,0.15697344312041941,1,0,0,1,0,0,0
-0.3382818177729079,-0.3826607310733589,-0.5701288208156543,-0.4627747058514644,-0.49795450070621566,-0.7976870475765938,-0.3814176096849365,0.47282359515318256,-0.4781430337993146,1,0,0,0,1,0,0
1.8926867704394197,0.6858279490473851,0.20346790164511597,-0.7229861323710209,-0.680067582792967,0.8061989520476857,-0.6078442601775093,0.47282359515318256,0.63331080081022,0,0,0,0,0,1,0
-0.3382818177729079,0.7433615907289746,2.2882635272339127,-0.31375242566969735,0.18563658035828226,0.8061989520476857,1.8375635651422773,0.47282359515318256,0.9508690392700869,1,1,0,0,0,1,0
-0.3382818177729079,0.7926764225408046,0.6027569649749325,-0.7235130957008441,-0.680067582792967,1.6081419518598254,1.7620880149780862,0.47282359515318256,0.3157525623503529,0,1,0,0,0,1,0
-0.3382818177729079,0.12692619308109787,-0.03860958254197462,-0.722561511390257,-0.680067582792967,0.8061989520476857,-0.3361322795864219,-2.1149536745856055,1.7447646354197544,0,1,0,0,1,0,0
-0.3382818177729079,-0.9415615007430096,-0.6268242062315136,-0.720900155051183,-0.680067582792967,0.004255952235545871,-0.6531295902760239,0.47282359515318256,-1.1132595107190486,0,0,0,1,0,0,0
0.405374378297868,2.0173284079667986,0.48109811710340106,-0.7233705936289349,-0.680067582792967,0.004255952235545871,3.513120778787316,0.47282359515318256,-0.7957012722591816,0,0,0,0,0,0,1
1.1490305743686438,0.07761136126926774,-0.5184533393168244,-0.7213062154105441,-0.680067582792967,0.004255952235545871,0.47900366218684026,0.47282359515318256,-0.636922153029248,0,0,0,0,1,0,0
-0.3382818177729079,1.1543188512597713,-0.33064987512679084,-0.7218841163482568,-0.680067582792967,3.2120279514841044,-0.7738904705387294,0.47282359515318256,-1.1132595107190486,0,1,0,0,0,1,0
-0.3382818177729079,1.006374355824281,-0.5701288208156543,-0.3632798617601604,-0.42876209634173895,-0.7976870475765938,-0.6531295902760239,0.47282359515318256,-1.1132595107190486,1,0,0,0,0,1,0
2.6363429665101954,0.1926796309290838,-1.101648059089334,-0.7179497475970475,-0.680067582792967,0.004255952235545871,-0.7286051404402148,0.47282359515318256,0.3157525623503529,0,0,0,0,0,1,0
1.1490305743686438,0.2584320824804325,2.973332767675544,-0.7248948452935207,-0.680067582792967,0.8061989520476857,0.20729168159575287,0.47282359515318256,0.7920899200401534,0,0,0,0,0,1,0
-0.3382818177729079,-1.1388208279903302,-1.066213443204422,-0.7182749357715561,-0.680067582792967,-0.7976870475765938,-0.6531295902760239,0.47282359515318256,-0.7957012722591816,1,0,0,1,0,0,0
0.405374378297868,-0.05389452813006687,1.5559481322790647,0.2758181777649665,1.0623897198378875,-0.7976870475765938,-0.10970562909384908,0.47282359515318256,-0.16058479533944758,1,1,0,0,1,0,0
0.405374378297868,-0.7689595894016041,0.13856349688258546,0.0984120551487956,0.1800382265571058,0.8061989520476857,-0.6531295902760239,0.47282359515318256,-0.4781430337993146,1,0,0,0,1,0,0
-0.3382818177729079,-0.6867685318140994,0.965371200863865,0.418063432056495,0.9780689715327835,-0.7976870475765938,-0.7587953605058911,0.47282359515318256,1.4272063969598874,1,1,0,0,1,0,0
-0.3382818177729079,1.261167324753191,1.2606596665714649,-0.14642729287896306,0.244248044589833,0.8061989520476857,1.5960418046168663,0.47282359515318256,-0.001805676109514084,1,1,0,0,0,1,0
0.405374378297868,0.176241024892928,3.9181968002467222,0.43726345534698924,2.6918068735097096,-0.7976870475765938,0.25257701169426744,0.47282359515318256,3.4913349469490234,1,1,0,0,1,0,0
-0.3382818177729079,0.176241024892928,0.6996115817270251,-0.7236173182085115,-0.680067582792967,1.6081419518598254,-0.29084694948790735,0.47282359515318256,1.268427277729954,0,1,0,0,1,0,0
-0.3382818177729079,-1.2127930757080754,-0.27484035510805443,-0.7220314239745174,-0.680067582792967,-0.7976870475765938,-0.29084694948790735,0.47282359515318256,-0.636922153029248,0,0,0,1,0,0,0
-0.3382818177729079,-0.7936170053075192,-0.9244749796647741,0.31441712589179466,-0.13719814726891663,-0.7976870475765938,-0.8191758006372439,-2.1149536745856055,0.3157525623503529,1,0,0,0,1,0,0
-0.3382818177729079,-0.193620213695798,0.49290965573170537,-0.22245228299248673,-0.06736241363016268,-0.7976870475765938,-0.034230078929658146,0.47282359515318256,-1.1132595107190486,1,1,0,0,1,0,0
-0.3382818177729079,-0.9908763325548398,0.3275481149354493,1.672579447153052,2.044891624676082,-0.7976870475765938,-0.5927491501446711,0.47282359515318256,-1.1132595107190486,1,0,0,1,0,0,0
-0.3382818177729079,-1.0073149385909952,0.1533279201679654,-0.354963304085518,-0.28990561325911546,0.004255952235545871,-0.06442029899533452,-2.1149536745856055,-0.16058479533944758,1,0,0,1,0,0,0
-0.3382818177729079,-0.8264942173798301,-0.5228826663024383,0.6618393649119689,0.3175503182972817,-0.7976870475765938,-0.5625589300789947,0.47282359515318256,-1.1132595107190486,1,0,0,1,0,0,0
-0.3382818177729079,0.7598001967651303,3.9181968002467222,0.07899717168683895,1.6536852464837728,1.6081419518598254,0.9771422932705005,0.47282359515318256,1.5859855161898209,1,1,0,0,0,1,0
-0.3382818177729079,1.031031771730196,3.9414655313444813,-0.4953419276105099,-0.008202653227458322,0.004255952235545871,-0.6531295902760239,0.47282359515318256,1.7447646354197544,1,1,0,0,0,1,0
-0.3382818177729079,-0.9990961287212355,-0.24531150853729433,-0.34147382661136816,-0.35163806602468556,-0.7976870475765938,-0.6531295902760239,0.47282359515318256,1.5859855161898209,1,1,0,1,0,0,0
-0.3382818177729079,0.8584298603887905,0.965371200863865,1.838812312421866,3.0364874551519234,0.004255952235545871,-0.29084694948790735,0.47282359515318256,-0.31936391456938107,1,0,0,0,0,1,0
-0.3382818177729079,-0.4977280144365384,-0.5701288208156543,0.47596153718795,0.15548984570384394,-0.7976870475765938,-0.8191758006372439,0.47282359515318256,3.4913349469490234,1,0,0,0,1,0,0
-0.3382818177729079,1.22007130281112,5.985275117893062,-0.6174303808780226,-0.2559219078787952,0.8061989520476857,1.0677129534675296,0.47282359515318256,0.3157525623503529,1,1,0,0,0,1,0
1.8926867704394197,-0.719644757589774,0.3747942694486653,-0.7232340607171263,-0.680067582792967,-0.7976870475765938,-0.29084694948790735,-2.1149536745856055,-0.31936391456938107,0,0,0,0,1,0,0
-0.3382818177729079,0.40637657791592285,0.31573657630714524,0.24256505216293486,0.41495079671210555,-0.7976870475765938,-0.06442029899533452,0.47282359515318256,-0.4781430337993146,1,0,0,0,0,1,0
-0.3382818177729079,0.43925378998823444,-0.8063595933817341,-0.08375290849079356,-0.30793728097359147,1.6081419518598254,-0.2002762892908782,0.47282359515318256,-0.16058479533944758,1,1,0,0,0,1,0
-0.3382818177729079,-0.2922498773194583,-0.7177730536694542,-0.3890294741042051,-0.4717217628349471,-0.7976870475765938,-0.6531295902760239,0.47282359515318256,-0.16058479533944758,1,0,0,0,1,0,0
-0.3382818177729079,-1.1799168499324006,-0.21578266196653445,-0.39903088217405336,-0.3957889904725934,0.8061989520476857,-0.5625589300789947,-2.1149536745856055,-0.16058479533944758,1,0,0,1,0,0,0
-0.3382818177729079,0.6776081528809886,0.5519673488732251,-0.36506088665415176,-0.22983631329635384,-0.7976870475765938,0.7960009728764422,0.47282359515318256,-0.16058479533944758,1,0,0,0,0,1,0
2.6363429665101954,-0.9662189166489247,3.9181968002467222,-0.7251364007580031,-0.680067582792967,0.8061989520476857,-0.42670293978345103,0.47282359515318256,-0.16058479533944758,0,0,0,1,0,0,0
-0.3382818177729079,-1.122383208250811,-0.5110711276741343,-0.6546098568145353,-0.6308146375256254,-0.7976870475765938,-0.3512273896192601,0.47282359515318256,-0.636922153029248,1,0,0,1,0,0,0
-0.3382818177729079,-1.0895059961785,-0.21578266196653445,-0.18620337459641997,-0.2113912185091245,-0.7976870475765938,0.9771422932705005,0.47282359515318256,0.63331080081022,1,0,0,1,0,0,0
-0.3382818177729079,0.7515804005987338,-0.4520134345326143,-0.6816912323197285,-0.6494433564065815,-0.7976870475765938,-0.04932518896249633,0.47282359515318256,-0.636922153029248,1,1,0,0,0,1,0
0.405374378297868,-1.434709818861311,-1.007155750062902,-0.12530451941659695,-0.39185070255208215,-0.7976870475765938,-0.06442029899533452,0.47282359515318256,-0.7957012722591816,1,1,0,1,0,0,0
-0.3382818177729079,0.11048758704494208,0.6700827351562652,-0.6925850446206694,-0.6390311055440607,2.410084951671965,-0.3814176096849365,0.47282359515318256,-0.16058479533944758,1,1,1,0,1,0,0
-0.3382818177729079,-0.801836801473915,0.965371200863865,-0.3918991731871951,-0.19542705364914625,-0.7976870475765938,-0.26065672942223095,0.47282359515318256,1.4272063969598874,1,0,0,0,1,0,0
-0.3382818177729079,-1.2949851195922164,-0.9599095955496861,1.3022072248798506,0.3415169613228383,-0.7976870475765938,-0.7135100304073766,0.47282359515318256,0.63331080081022,1,0,0,1,0,0,0
-0.3382818177729079,-0.8347130272495897,-0.8801817098086341,0.12656529015863924,-0.2169465758947347,0.004255952235545871,-0.6229393702103475,-2.1149536745856055,-0.9544803914891151,1,0,0,1,0,0,0
-0.3382818177729079,0.8584298603887905,-0.21578266196653445,0.2840511376060492,0.1977053434660962,1.6081419518598254,0.9771422932705005,-2.1149536745856055,-1.1132595107190486,1,1,0,0,0,1,0
3.3799991625809716,-0.21005881973195345,0.49290965573170537,-0.7233850409410052,-0.680067582792967,1.6081419518598254,-0.04932518896249633,-2.1149536745856055,1.9035437546496878,0,0,0,0,1,0,0
-0.3382818177729079,1.984451195894487,0.9063135077223452,-0.7238164131602115,-0.680067582792967,-0.7976870475765938,0.7960009728764422,-2.1149536745856055,-0.9544803914891151,0,1,1,0,0,0,1
-0.3382818177729079,-0.8840278590614199,-0.7295845922977583,-0.5021314244797118,-0.54378978217213,0.004255952235545871,-0.6380344802431857,0.47282359515318256,-0.4781430337993146,1,0,0,1,0,0,0
0.405374378297868,-0.7689595894016041,-0.9835326728062941,-0.7189444423909307,-0.680067582792967,0.8061989520476857,-0.7135100304073766,-2.1149536745856055,0.63331080081022,0,0,0,0,1,0,0
-0.3382818177729079,-1.122383208250811,-0.9953442114345982,0.45627535709040856,-0.10463846847252435,-0.7976870475765938,-0.5625589300789947,-2.1149536745856055,-0.7957012722591816,1,0,0,1,0,0,0
-0.3382818177729079,-1.2456702877803862,-0.4283903572760063,-0.7216007270905279,-0.680067582792967,1.6081419518598254,-0.7286051404402148,0.47282359515318256,-0.9544803914891151,0,0,0,1,0,0,0
-0.3382818177729079,-1.459367234767226,-0.8252580551870206,-0.6581811541504781,-0.6442249880216067,-0.7976870475765938,0.8865716330734713,-2.1149536745856055,-0.7957012722591816,1,0,0,1,0,0,0
-0.3382818177729079,-1.1059446022146555,-0.03860958254197462,-0.3091808607032548,-0.2817197572186004,-0.7976870475765938,-0.743700250473053,0.47282359515318256,0.15697344312041941,1,0,0,1,0,0,0
-0.3382818177729079,-1.1634782438962452,-1.0487323660345322,1.4427963754395463,0.31786562534476825,-0.7976870475765938,1.8828488952407918,0.47282359515318256,1.4272063969598874,1,0,0,1,0,0,0
